Station_Id_C Year_Data Mon_Data Day_Data Hour_Data TEM PRE_1h
54776 2017 10 12 6 14.2000 0.0000 
54776 2017 10 12 9 13.4000 0.0000 
54776 2017 10 12 12 13.1000 0.0000 
54776 2017 10 12 15 13.1000 0.0000 
54776 2017 10 12 18 13.0000 0.0000 
54776 2017 10 12 21 13.8000 0.0000 
54776 2017 10 13 0 13.0000 0.0000 
54776 2017 10 13 3 16.0000 0.0000 
54776 2017 10 13 6 17.8000 0.0000 
54776 2017 10 13 9 16.6000 0.0000 
54776 2017 10 13 12 16.2000 0.0000 
54776 2017 10 13 15 15.8000 0.0000 
54776 2017 10 13 18 15.6000 0.0000 
54776 2017 10 13 21 15.5000 0.0000 
54776 2017 10 14 0 14.7000 0.8000 
54776 2017 10 14 3 18.8000 0.0000 
54776 2017 10 14 6 17.8000 0.0000 
54776 2017 10 14 9 16.4000 0.0000 
54776 2017 10 14 12 15.6000 0.0000 
54776 2017 10 14 15 15.2000 0.0000 
54776 2017 10 14 18 15.3000 0.0000 
54776 2017 10 14 21 15.0000 0.0000 
54776 2017 10 15 0 16.2000 0.0000 
54776 2017 10 15 3 17.8000 0.0000 
54776 2017 10 15 6 17.1000 0.0000 
54776 2017 10 15 9 16.1000 0.0000 
54776 2017 10 15 12 16.2000 0.0000 
54776 2017 10 15 15 16.5000 0.0000 
54776 2017 10 15 18 16.7000 0.0000 
54776 2017 10 15 21 16.9000 0.0000 
54776 2017 10 16 0 17.0000 0.0000 
54776 2017 10 16 3 16.6000 0.0000 
54776 2017 10 16 6 16.1000 0.0000 
54776 2017 10 16 9 15.8000 0.0000 
54776 2017 10 16 12 15.8000 0.0000 
54776 2017 10 16 15 16.0000 0.0000 
54776 2017 10 16 18 15.0000 0.0000 
54776 2017 10 16 21 14.5000 0.0000 
54776 2017 10 17 0 15.6000 0.0000 
54776 2017 10 17 3 16.0000 0.0000 
54776 2017 10 17 6 15.8000 0.0000 
54776 2017 10 17 9 14.9000 0.0000 
54776 2017 10 17 12 15.4000 0.0000 
54776 2017 10 17 15 16.6000 0.0000 
54776 2017 10 17 18 16.9000 0.0000 
54776 2017 10 17 21 16.4000 0.0000 
54776 2017 10 18 0 16.8000 0.0000 
54776 2017 10 18 3 17.7000 0.0000 
54776 2017 10 18 6 17.5000 0.0000 
54776 2017 10 18 9 16.6000 0.0000 
54776 2017 10 18 12 16.0000 0.0000 
54776 2017 10 18 15 15.6000 0.0000 
54776 2017 10 18 18 14.5000 0.0000 
54776 2017 10 18 21 15.1000 0.0000 
54776 2017 10 19 0 17.3000 0.0000 
54776 2017 10 19 3 18.3000 0.0000 
54776 2017 10 19 6 18.1000 0.0000 
54776 2017 10 19 9 16.4000 0.0000 
54776 2017 10 19 12 14.8000 0.0000 
54776 2017 10 19 15 15.0000 0.0000 
54776 2017 10 19 18 14.7000 0.0000 
54776 2017 10 19 21 15.5000 0.0000 
54776 2017 10 20 0 17.2000 0.0000 
54776 2017 10 20 3 19.0000 0.0000 
54776 2017 10 20 6 18.8000 0.0000 
54776 2017 10 20 9 17.2000 0.0000 
54776 2017 10 20 12 16.5000 0.0000 
54776 2017 10 20 15 15.9000 0.0000 
54776 2017 10 20 18 15.6000 0.0000 
54776 2017 10 20 21 14.9000 0.0000 
54776 2017 10 21 0 17.5000 0.0000 
54776 2017 10 21 3 19.2000 0.0000 
54776 2017 10 21 6 18.4000 0.0000 
54776 2017 10 21 9 17.6000 0.0000 
54776 2017 10 21 12 17.6000 0.0000 
54776 2017 10 21 15 17.4000 0.0000 
54776 2017 10 21 18 16.5000 0.0000 
54776 2017 10 21 21 15.4000 0.0000 
54776 2017 10 22 0 16.0000 0.0000 
54776 2017 10 22 3 16.4000 0.0000 
54776 2017 10 22 6 16.0000 0.0000 
54776 2017 10 22 9 14.7000 0.0000 
54776 2017 10 22 12 15.0000 0.0000 
54776 2017 10 22 15 14.8000 0.0000 
54776 2017 10 22 18 14.1000 0.0000 
54776 2017 10 22 21 13.4000 0.0000 
54776 2017 10 23 0 14.0000 0.0000 
54776 2017 10 23 3 14.4000 0.0000 
54776 2017 10 23 6 14.1000 0.0000 
54776 2017 10 23 9 12.7000 0.0000 
54776 2017 10 23 12 12.8000 0.0000 
54776 2017 10 23 15 13.1000 0.0000 
54776 2017 10 23 18 13.1000 0.0000 
54776 2017 10 23 21 13.1000 0.0000 
54776 2017 10 24 0 14.5000 0.0000 
54776 2017 10 24 3 15.7000 0.0000 
54776 2017 10 24 6 15.6000 0.0000 
54776 2017 10 24 9 14.0000 0.0000 
54776 2017 10 24 12 13.4000 0.0000 
54776 2017 10 24 15 13.3000 0.0000 
54776 2017 10 24 18 13.4000 0.0000 
54776 2017 10 24 21 13.0000 0.0000 
54776 2017 10 25 0 14.8000 0.0000 
54776 2017 10 25 3 17.6000 0.0000 
54776 2017 10 25 6 18.1000 0.0000 
54776 2017 10 25 9 15.7000 0.0000 
54776 2017 10 25 12 16.2000 0.0000 
54776 2017 10 25 15 15.2000 0.0000 
54776 2017 10 25 18 15.6000 0.0000 
54776 2017 10 25 21 15.4000 0.0000 
54776 2017 10 26 0 16.2000 0.0000 
54776 2017 10 26 3 16.9000 0.0000 
54776 2017 10 26 6 17.3000 0.0000 
54776 2017 10 26 9 16.9000 0.0000 
54776 2017 10 26 12 16.3000 0.0000 
54776 2017 10 26 15 15.5000 0.0000 
54776 2017 10 26 18 15.2000 0.0000 
54776 2017 10 26 21 15.2000 0.0000 
54776 2017 10 27 0 16.5000 0.0000 
54776 2017 10 27 3 18.7000 0.0000 
54776 2017 10 27 6 18.7000 0.0000 
54776 2017 10 27 9 17.0000 0.0000 
54776 2017 10 27 12 16.8000 0.0000 
54776 2017 10 27 15 16.0000 0.0000 
54776 2017 10 27 18 14.4000 0.0000 
54776 2017 10 27 21 15.2000 0.0000 
54776 2017 10 28 0 17.0000 0.0000 
54776 2017 10 28 3 19.5000 0.0000 
54776 2017 10 28 6 19.7000 0.0000 
54776 2017 10 28 9 17.2000 0.0000 
54776 2017 10 28 12 16.8000 0.0000 
54776 2017 10 28 15 16.5000 0.0000 
54776 2017 10 28 18 14.8000 0.0000 
54776 2017 10 28 21 11.9000 0.0000 
54776 2017 10 29 0 9.5000 0.0000 
54776 2017 10 29 3 9.2000 0.0000 
54776 2017 10 29 6 10.0000 0.0000 
54776 2017 10 29 9 9.7000 0.0000 
54776 2017 10 29 12 10.0000 0.0000 
54776 2017 10 29 15 10.1000 0.0000 
54776 2017 10 29 18 10.4000 0.0000 
54776 2017 10 29 21 10.4000 0.0000 
54776 2017 10 30 0 11.9000 0.0000 
54776 2017 10 30 3 13.7000 0.0000 
54776 2017 10 30 6 14.0000 0.0000 
54776 2017 10 30 9 12.8000 0.0000 
54776 2017 10 30 12 11.9000 0.0000 
54776 2017 10 30 15 11.0000 0.0000 
54776 2017 10 30 18 10.5000 0.0000 
54776 2017 10 30 21 10.8000 0.0000 
54776 2017 10 31 0 12.8000 0.0000 
54776 2017 10 31 3 15.5000 0.0000 
54776 2017 10 31 6 16.5000 0.0000 
54776 2017 10 31 9 14.8000 0.0000 
54776 2017 10 31 12 14.2000 0.0000 
54776 2017 10 31 15 14.6000 0.0000 
54776 2017 10 31 18 15.2000 0.0000 
54776 2017 10 31 21 14.9000 0.0000 
54776 2017 11 1 0 15.3000 0.0000 
54776 2017 11 1 3 17.7000 0.0000 
54776 2017 11 1 6 17.1000 0.0000 
54776 2017 11 1 9 15.3000 0.0000 
54776 2017 11 1 12 16.0000 0.0000 
54776 2017 11 1 15 15.3000 0.0000 
54776 2017 11 1 18 15.0000 0.0000 
54776 2017 11 1 21 15.2000 0.0000 
54776 2017 11 2 0 16.2000 0.0000 
54776 2017 11 2 3 17.9000 0.0000 
54776 2017 11 2 6 19.4000 0.0000 
54776 2017 11 2 9 17.2000 0.0000 
54776 2017 11 2 12 16.3000 0.0000 
54776 2017 11 2 15 15.6000 0.0000 
54776 2017 11 2 18 12.6000 0.0000 
54776 2017 11 2 21 11.4000 0.0000 
54776 2017 11 3 0 11.1000 0.0000 
54776 2017 11 3 3 9.5000 0.0000 
54776 2017 11 3 6 9.1000 0.0000 
54776 2017 11 3 9 8.4000 0.0000 
54776 2017 11 3 12 8.0000 0.0000 
54776 2017 11 3 15 7.9000 0.0000 
54776 2017 11 3 18 7.8000 0.0000 
54776 2017 11 3 21 7.6000 0.0000 
54776 2017 11 4 0 8.8000 0.0000 
54776 2017 11 4 3 9.5000 0.0000 
54776 2017 11 4 6 10.6000 0.0000 
54776 2017 11 4 9 9.8000 0.0000 
54776 2017 11 4 12 9.8000 0.0000 
54776 2017 11 4 15 9.8000 0.0000 
54776 2017 11 4 18 9.0000 0.0000 
54776 2017 11 4 21 9.0000 0.0000 
54776 2017 11 5 0 11.0000 0.0000 
54776 2017 11 5 3 13.6000 0.0000 
54776 2017 11 5 6 13.9000 0.0000 
54776 2017 11 5 9 13.1000 0.0000 
54776 2017 11 5 12 12.6000 0.0000 
54776 2017 11 5 15 12.8000 0.0000 
54776 2017 11 5 18 13.0000 0.0000 
54776 2017 11 5 21 13.5000 0.0000 
54776 2017 11 6 0 14.5000 0.0000 
54776 2017 11 6 3 16.6000 0.0000 
54776 2017 11 6 6 15.9000 0.0000 
54776 2017 11 6 9 15.4000 0.0000 
54776 2017 11 6 12 15.1000 0.0000 
54776 2017 11 6 15 15.5000 0.0000 
54776 2017 11 6 18 16.0000 0.0000 
54776 2017 11 6 21 15.5000 0.0000 
54776 2017 11 7 0 15.5000 0.0000 
54776 2017 11 7 3 17.2000 0.0000 
54776 2017 11 7 6 17.1000 0.0000 
54776 2017 11 7 9 16.6000 0.0000 
54776 2017 11 7 12 15.1000 0.0000 
54776 2017 11 7 15 14.1000 0.0000 
54776 2017 11 7 18 14.0000 0.0000 
54776 2017 11 7 21 12.4000 0.0000 
54776 2017 11 8 0 12.0000 0.0000 
54776 2017 11 8 3 11.5000 0.0000 
54776 2017 11 8 6 11.1000 0.0000 
54776 2017 11 8 9 10.1000 0.0000 
54776 2017 11 8 12 9.9000 0.0000 
54776 2017 11 8 15 9.5000 0.0000 
54776 2017 11 8 18 9.6000 0.0000 
54776 2017 11 8 21 10.5000 0.0000 
54776 2017 11 9 0 12.3000 0.0000 
54776 2017 11 9 3 13.9000 0.0000 
54823 2017 10 10 0 12.7000 0.1000 
54823 2017 10 10 3 12.2000 0.8000 
54823 2017 10 10 6 12.0000 1.1000 
54823 2017 10 10 9 10.4000 3.2000 
54823 2017 10 10 12 10.1000 0.4000 
54823 2017 10 10 15 9.7000 0.0000 
54823 2017 10 10 18 9.0000 0.0000 
54823 2017 10 10 21 7.8000 0.0000 
54823 2017 10 11 0 8.4000 0.0000 
54823 2017 10 11 3 12.5000 0.0000 
54823 2017 10 11 6 14.1000 0.0000 
54823 2017 10 11 9 13.0000 0.0000 
54823 2017 10 11 12 11.7000 0.0000 
54823 2017 10 11 15 10.9000 0.0000 
54823 2017 10 11 18 10.2000 0.0000 
54823 2017 10 11 21 10.1000 0.0000 
54823 2017 10 12 0 11.1000 0.0000 
54823 2017 10 12 3 13.6000 0.0000 
54823 2017 10 12 6 17.5000 0.0000 
54823 2017 10 12 9 15.7000 0.0000 
54823 2017 10 12 12 12.5000 0.0000 
54823 2017 10 12 15 11.9000 0.0000 
54823 2017 10 12 18 11.3000 0.0000 
54823 2017 10 12 21 11.0000 0.0000 
54823 2017 10 13 0 12.7000 0.0000 
54823 2017 10 13 3 16.6000 0.0000 
54823 2017 10 13 6 19.0000 0.0000 
54823 2017 10 13 9 17.4000 0.0000 
54823 2017 10 13 12 13.0000 0.0000 
54823 2017 10 13 15 11.7000 0.0000 
54823 2017 10 13 18 10.6000 0.0000 
54823 2017 10 13 21 11.6000 0.0000 
54823 2017 10 14 0 12.8000 0.0000 
54823 2017 10 14 3 18.0000 0.0000 
54823 2017 10 14 6 19.2000 0.0000 
54823 2017 10 14 9 16.9000 0.0000 
54823 2017 10 14 12 13.9000 0.0000 
54823 2017 10 14 15 12.7000 0.0000 
54823 2017 10 14 18 13.4000 0.0000 
54823 2017 10 14 21 12.0000 0.0000 
54823 2017 10 15 0 14.4000 0.0000 
54823 2017 10 15 3 19.8000 0.0000 
54823 2017 10 15 6 19.0000 0.0000 
54823 2017 10 15 9 16.9000 0.0000 
54823 2017 10 15 12 15.4000 0.0000 
54823 2017 10 15 15 14.9000 0.0000 
54823 2017 10 15 18 14.4000 0.0000 
54823 2017 10 15 21 14.0000 0.0000 
54823 2017 10 16 0 15.3000 0.0000 
54823 2017 10 16 3 18.4000 0.0000 
54823 2017 10 16 6 18.0000 0.0000 
54823 2017 10 16 9 16.8000 0.0000 
54823 2017 10 16 12 15.7000 0.0000 
54823 2017 10 16 15 14.5000 0.0000 
54823 2017 10 16 18 13.6000 0.0000 
54823 2017 10 16 21 14.1000 0.0000 
54823 2017 10 17 0 14.5000 0.0000 
54823 2017 10 17 3 16.6000 0.0000 
54823 2017 10 17 6 17.2000 0.0000 
54823 2017 10 17 9 16.2000 0.0000 
54823 2017 10 17 12 13.2000 0.1000 
54823 2017 10 17 15 12.7000 0.0000 
54823 2017 10 17 18 12.6000 0.0000 
54823 2017 10 17 21 13.0000 0.0000 
54823 2017 10 18 0 13.3000 0.0000 
54823 2017 10 18 3 16.0000 0.0000 
54823 2017 10 18 6 18.1000 0.0000 
54823 2017 10 18 9 16.0000 0.0000 
54823 2017 10 18 12 13.2000 0.0000 
54823 2017 10 18 15 11.9000 0.0000 
54823 2017 10 18 18 12.5000 0.0000 
54823 2017 10 18 21 11.9000 0.0000 
54823 2017 10 19 0 13.0000 0.0000 
54823 2017 10 19 3 17.9000 0.0000 
54823 2017 10 19 6 19.7000 0.0000 
54823 2017 10 19 9 17.3000 0.0000 
54823 2017 10 19 12 13.4000 0.0000 
54823 2017 10 19 15 12.0000 0.0000 
54823 2017 10 19 18 11.3000 0.0000 
54823 2017 10 19 21 10.7000 0.0000 
54823 2017 10 20 0 13.0000 0.0000 
54823 2017 10 20 3 19.6000 0.0000 
54823 2017 10 20 6 20.9000 0.0000 
54823 2017 10 20 9 19.3000 0.0000 
54823 2017 10 20 12 14.4000 0.0000 
54823 2017 10 20 15 13.5000 0.0000 
54823 2017 10 20 18 12.7000 0.0000 
54823 2017 10 20 21 12.4000 0.0000 
54823 2017 10 21 0 15.3000 0.0000 
54823 2017 10 21 3 21.7000 0.0000 
54823 2017 10 21 6 24.8000 0.0000 
54823 2017 10 21 9 21.1000 0.0000 
54823 2017 10 21 12 18.1000 0.0000 
54823 2017 10 21 15 14.9000 0.0000 
54823 2017 10 21 18 13.0000 0.0000 
54823 2017 10 21 21 12.1000 0.0000 
54823 2017 10 22 0 13.6000 0.0000 
54823 2017 10 22 3 16.9000 0.0000 
54823 2017 10 22 6 17.1000 0.0000 
54823 2017 10 22 9 15.3000 0.0000 
54823 2017 10 22 12 12.6000 0.0000 
54823 2017 10 22 15 10.1000 0.0000 
54823 2017 10 22 18 9.9000 0.0000 
54823 2017 10 22 21 9.0000 0.0000 
54823 2017 10 23 0 10.6000 0.0000 
54823 2017 10 23 3 14.4000 0.0000 
54823 2017 10 23 6 16.4000 0.0000 
54823 2017 10 23 9 14.0000 0.0000 
54823 2017 10 23 12 9.8000 0.0000 
54823 2017 10 23 15 8.0000 0.0000 
54823 2017 10 23 18 6.8000 0.0000 
54823 2017 10 23 21 6.1000 0.0000 
54823 2017 10 24 0 10.2000 0.0000 
54823 2017 10 24 3 16.7000 0.0000 
54823 2017 10 24 6 19.2000 0.0000 
54823 2017 10 24 9 17.6000 0.0000 
54823 2017 10 24 12 11.3000 0.0000 
54823 2017 10 24 15 9.9000 0.0000 
54823 2017 10 24 18 10.5000 0.0000 
54823 2017 10 24 21 8.9000 0.0000 
54823 2017 10 25 0 13.8000 0.0000 
54823 2017 10 25 3 17.8000 0.0000 
54823 2017 10 25 6 16.7000 0.0000 
54823 2017 10 25 9 15.5000 0.0000 
54823 2017 10 25 12 13.6000 0.0000 
54823 2017 10 25 15 13.1000 0.0000 
54823 2017 10 25 18 12.6000 0.0000 
54823 2017 10 25 21 13.9000 0.0000 
54823 2017 10 26 0 14.4000 0.0000 
54823 2017 10 26 3 18.3000 0.0000 
54823 2017 10 26 6 20.7000 0.0000 
54823 2017 10 26 9 18.7000 0.0000 
54823 2017 10 26 12 14.0000 0.0000 
54823 2017 10 26 15 14.0000 0.0000 
54823 2017 10 26 18 13.6000 0.0000 
54823 2017 10 26 21 13.9000 0.0000 
54823 2017 10 27 0 16.1000 0.0000 
54823 2017 10 27 3 21.6000 0.0000 
54823 2017 10 27 6 24.2000 0.0000 
54823 2017 10 27 9 21.2000 0.0000 
54823 2017 10 27 12 17.3000 0.0000 
54823 2017 10 27 15 16.8000 0.0000 
54823 2017 10 27 18 16.5000 0.0000 
54823 2017 10 27 21 15.7000 0.0000 
54823 2017 10 28 0 17.6000 0.0000 
54823 2017 10 28 3 22.5000 0.0000 
54823 2017 10 28 6 24.7000 0.0000 
54823 2017 10 28 9 17.8000 0.0000 
54823 2017 10 28 12 15.1000 0.0000 
54823 2017 10 28 15 12.3000 0.0000 
54823 2017 10 28 18 9.6000 0.0000 
54823 2017 10 28 21 6.2000 0.0000 
54823 2017 10 29 0 5.8000 0.0000 
54823 2017 10 29 3 9.9000 0.0000 
54823 2017 10 29 6 11.8000 0.0000 
54823 2017 10 29 9 10.0000 0.0000 
54823 2017 10 29 12 6.7000 0.0000 
54823 2017 10 29 15 4.1000 0.0000 
54823 2017 10 29 18 3.8000 0.0000 
54823 2017 10 29 21 2.8000 0.0000 
54823 2017 10 30 0 8.2000 0.0000 
54823 2017 10 30 3 12.7000 0.0000 
54823 2017 10 30 6 15.9000 0.0000 
54823 2017 10 30 9 13.3000 0.0000 
54823 2017 10 30 12 10.1000 0.0000 
54823 2017 10 30 15 9.3000 0.0000 
54823 2017 10 30 18 9.7000 0.0000 
54823 2017 10 30 21 9.8000 0.0000 
54823 2017 10 31 0 12.9000 0.0000 
54823 2017 10 31 3 15.9000 0.0000 
54823 2017 10 31 6 16.8000 0.0000 
54823 2017 10 31 9 16.0000 0.0000 
54823 2017 10 31 12 15.8000 0.0000 
54823 2017 10 31 15 15.1000 0.0000 
54823 2017 10 31 18 15.7000 0.0000 
54823 2017 10 31 21 15.2000 0.0000 
54823 2017 11 1 0 14.9000 0.0000 
54823 2017 11 1 3 18.9000 0.0000 
54823 2017 11 1 6 19.8000 0.0000 
54823 2017 11 1 9 18.0000 0.0000 
54823 2017 11 1 12 15.1000 0.0000 
54823 2017 11 1 15 15.2000 0.0000 
54823 2017 11 1 18 15.3000 0.0000 
54823 2017 11 1 21 15.8000 0.0000 
54823 2017 11 2 0 15.9000 0.0000 
54823 2017 11 2 3 20.4000 0.0000 
54823 2017 11 2 6 21.1000 0.0000 
54823 2017 11 2 9 18.1000 0.0000 
54823 2017 11 2 12 14.6000 0.0000 
54823 2017 11 2 15 13.0000 0.0000 
54823 2017 11 2 18 12.2000 0.0000 
54823 2017 11 2 21 10.2000 0.0000 
54823 2017 11 3 0 10.1000 0.0000 
54823 2017 11 3 3 13.2000 0.0000 
54823 2017 11 3 6 14.4000 0.0000 
54823 2017 11 3 9 11.8000 0.0000 
54823 2017 11 3 12 9.0000 0.0000 
54823 2017 11 3 15 6.2000 0.0000 
54823 2017 11 3 18 4.0000 0.0000 
54823 2017 11 3 21 3.5000 0.0000 
54823 2017 11 4 0 6.0000 0.0000 
54823 2017 11 4 3 13.2000 0.0000 
54823 2017 11 4 6 15.5000 0.0000 
54823 2017 11 4 9 12.8000 0.0000 
54823 2017 11 4 12 10.8000 0.0000 
54823 2017 11 4 15 10.1000 0.0000 
54823 2017 11 4 18 9.8000 0.0000 
54823 2017 11 4 21 9.6000 0.0000 
54823 2017 11 5 0 10.1000 0.0000 
54823 2017 11 5 3 15.8000 0.0000 
54823 2017 11 5 6 17.0000 0.0000 
54823 2017 11 5 9 15.3000 0.0000 
54823 2017 11 5 12 14.0000 0.0000 
54823 2017 11 5 15 13.7000 0.0000 
54823 2017 11 5 18 12.9000 0.0000 
54823 2017 11 5 21 12.7000 0.0000 
54823 2017 11 6 0 13.3000 0.0000 
54823 2017 11 6 3 18.6000 0.0000 
54823 2017 11 6 6 21.2000 0.0000 
54823 2017 11 6 9 18.5000 0.0000 
54823 2017 11 6 12 16.5000 0.0000 
54823 2017 11 6 15 16.5000 0.0000 
54823 2017 11 6 18 16.0000 0.0000 
54823 2017 11 6 21 16.1000 0.0000 
54823 2017 11 7 0 17.0000 0.0000 
54823 2017 11 7 3 19.7000 0.0000 
54823 2017 11 7 6 20.8000 0.0000 
54823 2017 11 7 9 16.8000 0.0000 
54823 2017 11 7 12 13.1000 0.0000 
54823 2017 11 7 15 10.9000 0.0000 
54823 2017 11 7 18 9.5000 0.0000 
54823 2017 11 7 21 9.5000 0.0000 
54823 2017 11 8 0 10.9000 0.0000 
54823 2017 11 8 3 17.5000 0.0000 
54823 2017 11 8 6 19.8000 0.0000 
54823 2017 11 8 9 16.8000 0.0000 
54823 2017 11 8 12 17.1000 0.0000 
54823 2017 11 8 15 17.1000 0.0000 
54823 2017 11 8 18 16.3000 0.0000 
54823 2017 11 8 21 16.3000 0.0000 
54823 2017 11 9 0 16.4000 0.0000 
54823 2017 11 9 3 20.6000 0.0000 
54843 2017 10 10 0 15.3000 0.4000 
54843 2017 10 10 3 14.9000 0.0000 
54843 2017 10 10 6 15.1000 0.0000 
54843 2017 10 10 9 14.1000 0.3000 
54843 2017 10 10 12 13.2000 0.8000 
54843 2017 10 10 15 12.2000 1.7000 
54843 2017 10 10 18 12.2000 0.0000 
54843 2017 10 10 21 12.0000 0.0000 
54843 2017 10 11 0 11.1000 0.0000 
54843 2017 10 11 3 15.6000 0.0000 
54843 2017 10 11 6 15.4000 0.0000 
54843 2017 10 11 9 14.5000 0.0000 
54843 2017 10 11 12 13.3000 0.0000 
54843 2017 10 11 15 12.7000 0.0000 
54843 2017 10 11 18 11.8000 0.0000 
54843 2017 10 11 21 11.2000 0.0000 
54843 2017 10 12 0 11.8000 0.0000 
54843 2017 10 12 3 14.6000 0.0000 
54843 2017 10 12 6 15.6000 0.0000 
54843 2017 10 12 9 15.3000 0.0000 
54843 2017 10 12 12 10.8000 0.0000 
54843 2017 10 12 15 11.2000 0.0000 
54843 2017 10 12 18 8.8000 0.0000 
54843 2017 10 12 21 8.2000 0.0000 
54843 2017 10 13 0 11.8000 0.0000 
54843 2017 10 13 3 18.4000 0.0000 
54843 2017 10 13 6 20.8000 0.0000 
54843 2017 10 13 9 18.3000 0.0000 
54843 2017 10 13 12 13.1000 0.0000 
54843 2017 10 13 15 10.7000 0.0000 
54843 2017 10 13 18 9.6000 0.0000 
54843 2017 10 13 21 9.0000 0.0000 
54843 2017 10 14 0 12.3000 0.0000 
54843 2017 10 14 3 17.5000 0.0000 
54843 2017 10 14 6 20.1000 0.0000 
54843 2017 10 14 9 18.2000 0.0000 
54843 2017 10 14 12 15.0000 0.0000 
54843 2017 10 14 15 12.8000 0.0000 
54843 2017 10 14 18 12.0000 0.0000 
54843 2017 10 14 21 10.8000 0.0000 
54843 2017 10 15 0 14.6000 0.0000 
54843 2017 10 15 3 19.8000 0.0000 
54843 2017 10 15 6 21.2000 0.0000 
54843 2017 10 15 9 18.9000 0.0000 
54843 2017 10 15 12 16.7000 0.0000 
54843 2017 10 15 15 15.1000 0.0000 
54843 2017 10 15 18 15.1000 0.0000 
54843 2017 10 15 21 14.4000 0.0000 
54843 2017 10 16 0 15.8000 0.0000 
54843 2017 10 16 3 18.7000 0.0000 
54843 2017 10 16 6 18.6000 0.0000 
54843 2017 10 16 9 17.0000 0.0000 
54843 2017 10 16 12 16.1000 0.0000 
54843 2017 10 16 15 14.1000 0.0000 
54843 2017 10 16 18 13.0000 0.0000 
54843 2017 10 16 21 11.5000 0.0000 
54843 2017 10 17 0 13.2000 0.0000 
54843 2017 10 17 3 17.0000 0.0000 
54843 2017 10 17 6 17.8000 0.0000 
54843 2017 10 17 9 16.7000 0.0000 
54843 2017 10 17 12 15.4000 0.0000 
54843 2017 10 17 15 14.5000 0.0000 
54843 2017 10 17 18 13.7000 0.0000 
54843 2017 10 17 21 13.0000 0.0000 
54843 2017 10 18 0 14.3000 0.0000 
54843 2017 10 18 3 17.8000 0.0000 
54843 2017 10 18 6 20.2000 0.0000 
54843 2017 10 18 9 17.5000 0.0000 
54843 2017 10 18 12 13.5000 0.0000 
54843 2017 10 18 15 11.7000 0.0000 
54843 2017 10 18 18 11.8000 0.0000 
54843 2017 10 18 21 11.9000 0.0000 
54843 2017 10 19 0 13.2000 0.0000 
54843 2017 10 19 3 17.4000 0.0000 
54843 2017 10 19 6 18.7000 0.0000 
54843 2017 10 19 9 17.5000 0.0000 
54843 2017 10 19 12 14.6000 0.0000 
54843 2017 10 19 15 12.7000 0.0000 
54843 2017 10 19 18 11.3000 0.0000 
54843 2017 10 19 21 10.8000 0.0000 
54843 2017 10 20 0 12.8000 0.0000 
54843 2017 10 20 3 19.1000 0.0000 
54843 2017 10 20 6 20.8000 0.0000 
54843 2017 10 20 9 18.8000 0.0000 
54843 2017 10 20 12 13.5000 0.0000 
54843 2017 10 20 15 11.9000 0.0000 
54843 2017 10 20 18 10.4000 0.0000 
54843 2017 10 20 21 9.3000 0.0000 
54843 2017 10 21 0 12.1000 0.0000 
54843 2017 10 21 3 20.3000 0.0000 
54843 2017 10 21 6 21.8000 0.0000 
54843 2017 10 21 9 17.5000 0.0000 
54843 2017 10 21 12 14.8000 0.0000 
54843 2017 10 21 15 14.2000 0.0000 
54843 2017 10 21 18 13.5000 0.0000 
54843 2017 10 21 21 12.7000 0.0000 
54843 2017 10 22 0 13.9000 0.0000 
54843 2017 10 22 3 16.4000 0.0000 
54843 2017 10 22 6 15.5000 0.0000 
54843 2017 10 22 9 13.3000 0.0000 
54843 2017 10 22 12 11.6000 0.0000 
54843 2017 10 22 15 9.8000 0.0000 
54843 2017 10 22 18 8.7000 0.0000 
54843 2017 10 22 21 8.5000 0.0000 
54843 2017 10 23 0 10.3000 0.0000 
54843 2017 10 23 3 14.4000 0.0000 
54843 2017 10 23 6 14.6000 0.0000 
54843 2017 10 23 9 12.3000 0.0000 
54843 2017 10 23 12 10.5000 0.0000 
54843 2017 10 23 15 9.0000 0.0000 
54843 2017 10 23 18 7.9000 0.0000 
54843 2017 10 23 21 7.2000 0.0000 
54843 2017 10 24 0 9.6000 0.0000 
54843 2017 10 24 3 15.5000 0.0000 
54843 2017 10 24 6 17.8000 0.0000 
54843 2017 10 24 9 16.2000 0.0000 
54843 2017 10 24 12 9.9000 0.0000 
54843 2017 10 24 15 9.2000 0.0000 
54843 2017 10 24 18 8.7000 0.0000 
54843 2017 10 24 21 5.9000 0.0000 
54843 2017 10 25 0 10.9000 0.0000 
54843 2017 10 25 3 18.5000 0.0000 
54843 2017 10 25 6 19.9000 0.0000 
54843 2017 10 25 9 17.3000 0.0000 
54843 2017 10 25 12 14.3000 0.0000 
54843 2017 10 25 15 12.9000 0.0000 
54843 2017 10 25 18 13.3000 0.0000 
54843 2017 10 25 21 14.0000 0.0000 
54843 2017 10 26 0 13.8000 0.0000 
54843 2017 10 26 3 17.3000 0.0000 
54843 2017 10 26 6 20.2000 0.0000 
54843 2017 10 26 9 18.5000 0.0000 
54843 2017 10 26 12 13.8000 0.0000 
54843 2017 10 26 15 13.7000 0.0000 
54843 2017 10 26 18 11.3000 0.0000 
54843 2017 10 26 21 9.1000 0.0000 
54843 2017 10 27 0 11.7000 0.0000 
54843 2017 10 27 3 20.3000 0.0000 
54843 2017 10 27 6 22.5000 0.0000 
54843 2017 10 27 9 19.6000 0.0000 
54843 2017 10 27 12 15.4000 0.0000 
